chr	start	stop	geneId
chrXV	9059887	9061869	ENSGACG00000010339
chrXV	9066506	9074389	ENSGACG00000010345
chrXV	9081083	9087928	ENSGACG00000010360
chrXV	9127872	9131151	ENSGACG00000010368
chrXV	9177320	9192929	ENSGACG00000010372
chrXV	9198312	9229280	ENSGACG00000010383
chrXV	9239326	9280139	ENSGACG00000010399
chrXV	9349946	9351986	ENSGACG00000010416
chrXV	9353320	9356738	ENSGACG00000010421
chrXV	9364694	9403541	ENSGACG00000010437
chrXV	9404447	9407716	ENSGACG00000010498
chrXV	9411269	9460480	ENSGACG00000010500
chrXV	9541517	9589872	ENSGACG00000010507
chrXV	9605151	9678698	ENSGACG00000010527
chrXV	9785328	9797991	ENSGACG00000010532
chrXV	9802357	9804919	ENSGACG00000010534
chrXV	9806982	9817739	ENSGACG00000010542
chrXV	9819790	9822083	ENSGACG00000010552
chrXV	9827134	9840333	ENSGACG00000010557
chrXV	9844552	9848497	ENSGACG00000010575
chrXV	9850088	9850998	ENSGACG00000010577
chrXV	9860684	9862500	ENSGACG00000010578
chrXV	9865137	9867318	ENSGACG00000010581
chrXV	9867180	9870615	ENSGACG00000010583
chrXV	9870887	9873476	ENSGACG00000010585
chrXV	9874951	9876899	ENSGACG00000010586
chrXV	9957971	9959242	ENSGACG00000010589
chrXV	9960135	9965272	ENSGACG00000010590
chrXV	9965449	9969708	ENSGACG00000010602
chrXV	9975450	9983917	ENSGACG00000010608
chrXV	9984845	9987728	ENSGACG00000010619
chrXV	9991028	9995203	ENSGACG00000010625
chrXV	9998313	10014047	ENSGACG00000010634
chrXV	10026101	10031111	ENSGACG00000010657
chrXV	10034802	10042817	ENSGACG00000010673
chrXV	10045552	10052811	ENSGACG00000010688
chrXV	10061368	10062231	ENSGACG00000010701
chrXV	10081127	10082425	ENSGACG00000010706
chrXV	10085603	10086238	ENSGACG00000010717
chrXV	10091364	10091953	ENSGACG00000010718
chrXV	10094824	10107348	ENSGACG00000010720
chrXV	10101805	10102083	ENSGACG00000010724
chrXV	10107288	10108070	ENSGACG00000010727
chrXV	10112457	10114267	ENSGACG00000010728
chrXV	10115781	10120368	ENSGACG00000010731
chrXV	10125819	10133461	ENSGACG00000010755
chrXV	10135425	10140900	ENSGACG00000010760
chrXV	10143115	10148998	ENSGACG00000010777
chrXV	10150080	10167994	ENSGACG00000010787
chrXV	10169107	10173597	ENSGACG00000010829
chrXV	10179366	10183652	ENSGACG00000010835
chrXV	10205844	10216832	ENSGACG00000010839
chrXV	10218630	10222888	ENSGACG00000010847
chrXV	10227208	10228632	ENSGACG00000010889
chrXV	10230032	10234396	ENSGACG00000010895
chrXV	10238758	10241888	ENSGACG00000010923
chrXV	10274358	10294503	ENSGACG00000010930
chrXV	10320732	10372466	ENSGACG00000010937
chrXV	10381640	10382961	ENSGACG00000010956
chrXV	10396698	10410483	ENSGACG00000010958
chrXV	10414435	10461408	ENSGACG00000010967
chrXV	10464237	10471880	ENSGACG00000010985
chrXV	10473672	10477815	ENSGACG00000010995
chrXV	10511355	10518840	ENSGACG00000011010
chrXV	10525108	10527704	ENSGACG00000011024
chrXV	10554938	10611499	ENSGACG00000011030
chrXV	10623041	10630741	ENSGACG00000011037
chrXV	10651593	10659010	ENSGACG00000011043
chrXV	10664960	10674757	ENSGACG00000011048
chrXV	10733634	10740752	ENSGACG00000011052
chrXV	10746497	10755982	ENSGACG00000011055
chrXV	10759294	10789457	ENSGACG00000011100
chrXV	10796789	10800763	ENSGACG00000011121
chrXV	10815936	10830953	ENSGACG00000011127
chrXV	10832397	10841574	ENSGACG00000011133
chrXV	10845622	10849715	ENSGACG00000011144
chrXV	10850551	10855556	ENSGACG00000011147
chrXV	10860893	10866194	ENSGACG00000011153
chrXV	10868744	10872484	ENSGACG00000011166
chrXV	10877228	10893506	ENSGACG00000011196
chrXV	10894903	10895690	ENSGACG00000011208
chrXV	10903170	10907450	ENSGACG00000011212
chrXV	10924890	10941079	ENSGACG00000011235
chrXV	10962843	10984592	ENSGACG00000011264
chrXV	10994212	10994664	ENSGACG00000011269
chrXV	11052843	11055415	ENSGACG00000011271
chrXV	11110403	11131293	ENSGACG00000011275
chrXV	11135178	11206397	ENSGACG00000011289
chrXV	11211273	11217967	ENSGACG00000011298
chrXV	11242215	11243302	ENSGACG00000011300
chrXV	11249708	11251573	ENSGACG00000011301
chrXV	11269290	11274570	ENSGACG00000011304
chrXV	11312262	11326763	ENSGACG00000011310
chrXV	11330841	11337717	ENSGACG00000011314
chrXV	11338123	11343354	ENSGACG00000011361
chrXV	11344677	11353233	ENSGACG00000011377
chrXV	11359892	11378107	ENSGACG00000011386
chrXV	11391495	11413587	ENSGACG00000011391
chrXV	11420927	11427429	ENSGACG00000011401
chrXV	11429820	11434130	ENSGACG00000011419
chrXV	11436903	11451601	ENSGACG00000011463
chrXV	11457048	11460454	ENSGACG00000011476
chrXV	11467765	11476577	ENSGACG00000011481
chrXV	11477304	11482579	ENSGACG00000011487
chrXV	11484856	11494512	ENSGACG00000011498
chrXV	11503207	11573441	ENSGACG00000011511
chrXV	11576121	11577025	ENSGACG00000011565
chrXV	11577183	11580068	ENSGACG00000011566
chrXV	11580597	11581557	ENSGACG00000011575
chrXV	11596874	11599568	ENSGACG00000011576
chrXV	11603582	11605969	ENSGACG00000011577
chrXV	11613799	11627518	ENSGACG00000011582
chrXV	11630158	11644581	ENSGACG00000011598
chrXV	11645201	11648045	ENSGACG00000011607
chrXV	11652862	11673720	ENSGACG00000011612
chrXV	11677895	11678714	ENSGACG00000011624
chrXV	11714212	11715904	ENSGACG00000011625
chrXV	11718093	11721043	ENSGACG00000011640
chrXV	11725010	11731239	ENSGACG00000011645
chrXV	11732786	11738094	ENSGACG00000011649
chrXV	11740191	11743382	ENSGACG00000011655
chrXV	11752324	11754541	ENSGACG00000011662
chrXV	11753593	11765724	ENSGACG00000011667
chrXV	11774894	11776865	ENSGACG00000011677
chrXV	11778712	11780545	ENSGACG00000011680
chrXV	11784056	11789506	ENSGACG00000011683
chrXV	11795114	11799152	ENSGACG00000011698
chrXV	11799411	11804365	ENSGACG00000011704
chrXV	11806606	11809996	ENSGACG00000011710
chrXV	11810464	11818070	ENSGACG00000011714
chrXV	11820919	11823454	ENSGACG00000011719
chrXV	11823688	11828384	ENSGACG00000011736
chrXV	11835945	11842458	ENSGACG00000011743
chrXV	11845378	11850350	ENSGACG00000011747
chrXV	11855998	11859130	ENSGACG00000011756
chrXV	11862222	11863195	ENSGACG00000011759
chrXV	11864910	11869015	ENSGACG00000011761
chrXV	11871781	11876591	ENSGACG00000011769
chrXV	11898949	11901350	ENSGACG00000011774
chrXV	11902076	11905629	ENSGACG00000011778
chrXV	11909547	11911666	ENSGACG00000011785
chrXV	11914461	11919523	ENSGACG00000011787
chrXV	11920062	11923034	ENSGACG00000011791
chrXV	11928250	11929290	ENSGACG00000011793
chrXV	11932811	11956835	ENSGACG00000011795
chrXV	11958353	11963780	ENSGACG00000011810
chrXV	11963986	11966429	ENSGACG00000011836
chrXV	11967005	11973148	ENSGACG00000011842
chrXV	11975819	11998182	ENSGACG00000011850
chrXV	12000473	12008515	ENSGACG00000011856
chrXV	12011108	12015981	ENSGACG00000011862
chrXV	12017409	12035215	ENSGACG00000011867
chrXV	12038675	12043055	ENSGACG00000011876
chrXV	12042640	12052017	ENSGACG00000011880
chrXV	12056814	12085616	ENSGACG00000011995
chrXV	12102012	12106215	ENSGACG00000012000
chrXV	12144586	12153377	ENSGACG00000012008
chrXV	12160212	12171111	ENSGACG00000012013
chrXV	12190602	12191744	ENSGACG00000012024
chrXV	12200173	12208734	ENSGACG00000012025
chrXV	12211400	12246834	ENSGACG00000012041
chrXV	12249977	12261134	ENSGACG00000012056
chrXV	12268363	12307872	ENSGACG00000012063
chrXV	12308991	12311605	ENSGACG00000012111
chrXV	12325670	12401729	ENSGACG00000012116
chrXV	12407227	12417615	ENSGACG00000012122
chrXV	12420421	12423951	ENSGACG00000012130
chrXV	12425287	12428939	ENSGACG00000012135
chrXV	12429400	12454379	ENSGACG00000012149
chrXV	12456439	12462342	ENSGACG00000012167
chrXV	12463641	12467670	ENSGACG00000012183
chrXV	12475814	12479141	ENSGACG00000012186
chrXV	12478771	12481773	ENSGACG00000012192
chrXV	12482917	12489287	ENSGACG00000012195
chrXV	12490813	12496560	ENSGACG00000012204
chrXV	12497795	12513708	ENSGACG00000012223
chrXV	12514981	12522157	ENSGACG00000012234
chrXV	12523990	12532016	ENSGACG00000012260
chrXV	12537262	12541736	ENSGACG00000012268
chrXV	12542964	12547530	ENSGACG00000012284
chrXV	12548731	12568651	ENSGACG00000012287
chrXV	12570639	12576576	ENSGACG00000012312
chrXV	12576934	12579374	ENSGACG00000012334
chrXV	12581237	12587295	ENSGACG00000012346
chrXV	12589340	12598362	ENSGACG00000012400
chrXV	12599431	12602306	ENSGACG00000012404
chrXV	12643302	12661651	ENSGACG00000012411
chrXV	12671733	12675407	ENSGACG00000012416
chrXV	12708430	12717660	ENSGACG00000012424
chrXV	12881504	12897455	ENSGACG00000012428
chrXV	13343728	13350879	ENSGACG00000012431
chrXV	13359217	13362609	ENSGACG00000012434
chrXV	13365637	13368475	ENSGACG00000012444
chrXV	13377413	13383761	ENSGACG00000012459
chrXV	13386003	13388996	ENSGACG00000012476
chrXV	13388815	13438284	ENSGACG00000012481
chrXV	13442035	13443852	ENSGACG00000012511
chrXV	13454177	13458284	ENSGACG00000012514
chrXV	13459039	13461568	ENSGACG00000012527
chrXV	13461819	13466965	ENSGACG00000012540
chrXV	13469341	13472638	ENSGACG00000012545
chrXV	13473822	13475182	ENSGACG00000012585
chrXV	13476306	13493064	ENSGACG00000012589
chrXV	13497653	13503904	ENSGACG00000012607
chrXV	13505502	13515279	ENSGACG00000012619
chrXV	13516354	13519173	ENSGACG00000012635
chrXV	13535532	13552903	ENSGACG00000012698
chrXV	13555909	13558442	ENSGACG00000012707
chrXV	13560442	13566880	ENSGACG00000012713
chrXV	13567152	13573415	ENSGACG00000012761
chrXV	13576623	13578581	ENSGACG00000012771
chrXV	13584749	13586857	ENSGACG00000012772
chrXV	13593482	13610141	ENSGACG00000012773
chrXV	13621922	13639291	ENSGACG00000012782
chrXV	13647677	13669608	ENSGACG00000012788
chrXV	13673549	13676938	ENSGACG00000012819
chrXV	13679010	13700734	ENSGACG00000012823
chrXV	13708211	13753329	ENSGACG00000012839
chrXV	14045645	14057474	ENSGACG00000012843
chrXV	14058388	14061010	ENSGACG00000012868
chrXV	14062606	14063761	ENSGACG00000012873
chrXV	14141135	14145316	ENSGACG00000012877
chrXV	14420609	14425306	ENSGACG00000012880
chrXV	14425990	14432491	ENSGACG00000012898
chrXV	14434763	14448463	ENSGACG00000012907
chrXV	14461847	14464531	ENSGACG00000012910
chrXV	14464716	14487767	ENSGACG00000012914
chrXV	14489547	14558460	ENSGACG00000012929
chrXV	14571724	14577206	ENSGACG00000012956
chrXV	14581656	14592728	ENSGACG00000012959
chrXV	14594377	14601052	ENSGACG00000012967
chrXV	14611010	14614864	ENSGACG00000012974
chrXV	14621210	14635190	ENSGACG00000013000
chrXV	14636354	14642038	ENSGACG00000013004
chrXV	14675255	14682656	ENSGACG00000013022
chrXV	14954812	14992507	ENSGACG00000013366
chrXV	15036170	15079486	ENSGACG00000013343
chrXV	15052458	15052564	ENSGACG00000022566
chrXV	15080224	15083038	ENSGACG00000013340
chrXV	15107973	15116082	ENSGACG00000013332
chrXV	15122723	15135048	ENSGACG00000013319
chrXV	15135797	15146394	ENSGACG00000013305
chrXV	15151692	15156609	ENSGACG00000013299
chrXV	15155922	15160966	ENSGACG00000013286
chrXV	15166303	15168590	ENSGACG00000013274
chrXV	15167813	15187239	ENSGACG00000013267
chrXV	15187928	15225456	ENSGACG00000013261
chrXV	15358423	15380190	ENSGACG00000013255
chrXV	15387534	15421878	ENSGACG00000013250
chrXV	15434644	15435714	ENSGACG00000013245
chrXV	15465530	15471225	ENSGACG00000013223
chrXV	15519971	15524415	ENSGACG00000013212
chrXV	15527344	15529259	ENSGACG00000013205
chrXV	15530239	15534406	ENSGACG00000013199
chrXV	15535935	15539095	ENSGACG00000013180
chrXV	15542734	15564943	ENSGACG00000013169
chrXV	15572966	15577949	ENSGACG00000013166
chrXV	15582318	15607408	ENSGACG00000013158
chrXV	15611255	15615906	ENSGACG00000013156
chrXV	15622494	15667213	ENSGACG00000013137
chrXV	15672154	15675259	ENSGACG00000013132
chrXV	15679853	15693279	ENSGACG00000013126
chrXV	15706984	15737521	ENSGACG00000013118
chrXV	16187758	16194595	ENSGACG00000013081
chrXV	16218640	16219634	ENSGACG00000013078
chrXV	16254902	16265808	ENSGACG00000013067
chrXV	16266032	16279438	ENSGACG00000013056
chrXV	16283852	16286198	ENSGACG00000013053
chrXV	16390405	16392237	ENSGACG00000013050
chrXV	16622021	16624822	ENSGACG00000013047
chrXV	16675783	16699591	ENSGACG00000013038
chrXV	16712556	16745493	ENSGACG00000013033
chrXVI	11364	19816	ENSGACG00000001417
chrXVI	25886	40821	ENSGACG00000001422
chrXVI	45771	57172	ENSGACG00000001424
chrXVI	83746	92475	ENSGACG00000001427
chrXVI	88089	88568	ENSGACG00000001430
chrXVI	97359	105500	ENSGACG00000001431
chrXVI	117795	121078	ENSGACG00000001436
chrXVI	125393	139423	ENSGACG00000001438
chrXVI	143990	172020	ENSGACG00000001446
chrXVI	177572	219433	ENSGACG00000001450
chrXVI	221767	235062	ENSGACG00000001454
chrXVI	235179	241138	ENSGACG00000001455
chrXVI	256280	265122	ENSGACG00000001456
chrXVI	266049	279993	ENSGACG00000001457
chrXVI	288127	289921	ENSGACG00000001462
chrXVI	293128	308908	ENSGACG00000001463
chrXVI	310276	312498	ENSGACG00000001488
chrXVI	318158	324426	ENSGACG00000001491
chrXVI	387988	390399	ENSGACG00000001508
chrXVI	403151	408474	ENSGACG00000001509
chrXVI	412298	416970	ENSGACG00000001512
chrXVI	419610	424761	ENSGACG00000001517
chrXVI	427012	442506	ENSGACG00000001519
chrXVI	448368	456028	ENSGACG00000001530
chrXVI	456999	462522	ENSGACG00000001531
chrXVI	464741	476135	ENSGACG00000001532
chrXVI	479033	480249	ENSGACG00000001533
chrXVI	495659	497657	ENSGACG00000001535
chrXVI	504580	510768	ENSGACG00000001536
chrXVI	513062	514874	ENSGACG00000001537
chrXVI	616969	622777	ENSGACG00000001538
chrXVI	626553	645229	ENSGACG00000001539
chrXVI	1390445	1396920	ENSGACG00000001542
chrXVI	1397966	1398791	ENSGACG00000001543
chrXVI	1402328	1405973	ENSGACG00000001545
chrXVI	1435482	1436195	ENSGACG00000001546
chrXVI	1560088	1588007	ENSGACG00000001547
chrXVI	1606063	1610800	ENSGACG00000001548
chrXVI	1617312	1626172	ENSGACG00000001549
chrXVI	1629127	1672664	ENSGACG00000001550
chrXVI	1674813	1678234	ENSGACG00000001551
chrXVI	1677152	1677281	ENSGACG00000022685
chrXVI	1679006	1685126	ENSGACG00000001556
chrXVI	1685689	1700318	ENSGACG00000001559
chrXVI	1700437	1705166	ENSGACG00000001563
chrXVI	1703469	1703601	ENSGACG00000022715
chrXVI	1707019	1718011	ENSGACG00000001577
chrXVI	1859426	1918102	ENSGACG00000001590
chrXVI	1923394	1963166	ENSGACG00000001595
chrXVI	2043747	2051139	ENSGACG00000001602
chrXVI	2047240	2048305	ENSGACG00000001607
chrXVI	2063216	2097073	ENSGACG00000001609
chrXVI	2173129	2210140	ENSGACG00000001620
chrXVI	2221675	2225191	ENSGACG00000001638
chrXVI	2228340	2233472	ENSGACG00000001640
chrXVI	2234979	2237625	ENSGACG00000001659
chrXVI	2238010	2241547	ENSGACG00000001661
chrXVI	2241831	2252180	ENSGACG00000001664
chrXVI	2264112	2284440	ENSGACG00000001668
chrXVI	2287896	2293322	ENSGACG00000001676
chrXVI	2296514	2300638	ENSGACG00000001680
chrXVI	2305881	2311046	ENSGACG00000001684
chrXVI	2321363	2341020	ENSGACG00000001696
chrXVI	2373551	2374045	ENSGACG00000001701
chrXVI	2382385	2392869	ENSGACG00000001702
chrXVI	2395044	2400729	ENSGACG00000001719
chrXVI	2402132	2403774	ENSGACG00000001725
chrXVI	2405778	2407622	ENSGACG00000001734
chrXVI	2409635	2419515	ENSGACG00000001735
chrXVI	2420506	2423117	ENSGACG00000001743
chrXVI	2430228	2483423	ENSGACG00000001746
chrXVI	2484778	2488362	ENSGACG00000001792
chrXVI	2490656	2493027	ENSGACG00000001800
chrXVI	2493073	2495236	ENSGACG00000001804
chrXVI	2493568	2494757	ENSGACG00000001813
chrXVI	2495273	2497944	ENSGACG00000001816
chrXVI	2499699	2500577	ENSGACG00000001829
chrXVI	2519119	2556477	ENSGACG00000001830
chrXVI	2557936	2561216	ENSGACG00000001846
chrXVI	2563366	2565781	ENSGACG00000001873
chrXVI	2568438	2588769	ENSGACG00000001878
chrXVI	2628609	2645144	ENSGACG00000001883
chrXVI	2651402	2652951	ENSGACG00000001885
chrXVI	2686951	2764612	ENSGACG00000001886
chrXVI	2776645	2777646	ENSGACG00000001892
chrXVI	2783893	2785408	ENSGACG00000001893
chrXVI	2792172	2793433	ENSGACG00000001895
chrXVI	2842108	2853705	ENSGACG00000001896
chrXVI	2867278	2869821	ENSGACG00000001900
chrXVI	2874846	2878155	ENSGACG00000001901
chrXVI	2983131	2992261	ENSGACG00000001904
chrXVI	3010368	3061648	ENSGACG00000001926
chrXVI	3068290	3098481	ENSGACG00000001943
chrXVI	3102058	3127057	ENSGACG00000001948
chrXVI	3191757	3199036	ENSGACG00000001955
chrXVI	3202295	3204354	ENSGACG00000001972
chrXVI	3207621	3211795	ENSGACG00000001975
chrXVI	3212609	3219546	ENSGACG00000001985
chrXVI	3301653	3308807	ENSGACG00000001998
chrXVI	3385853	3400651	ENSGACG00000001999
chrXVI	3402359	3407495	ENSGACG00000002007
chrXVI	3409930	3412662	ENSGACG00000002009
chrXVI	3416058	3419330	ENSGACG00000002011
chrXVI	3422401	3434905	ENSGACG00000002015
chrXVI	3442744	3469345	ENSGACG00000002025
chrXVI	3472330	3475445	ENSGACG00000002035
chrXVI	3495816	3510598	ENSGACG00000002051
chrXVI	3513049	3529958	ENSGACG00000002059
chrXVI	3540086	3541895	ENSGACG00000002064
chrXVI	3555605	3573841	ENSGACG00000002065
chrXVI	3581574	3589282	ENSGACG00000002071
chrXVI	3611498	3631144	ENSGACG00000002075
chrXVI	3636587	3642377	ENSGACG00000002079
chrXVI	3643996	3656403	ENSGACG00000002091
chrXVI	3658000	3661835	ENSGACG00000002107
chrXVI	3674592	3692242	ENSGACG00000002110
chrXVI	3706467	3708182	ENSGACG00000002111
chrXVI	3711877	3718064	ENSGACG00000002113
chrXVI	3722485	3726877	ENSGACG00000002122
chrXVI	3766904	3780354	ENSGACG00000002124
chrXVI	3794727	3794810	ENSGACG00000022534
chrXVI	3895612	3897421	ENSGACG00000002127
chrXVI	3899938	3913583	ENSGACG00000002130
chrXVI	3915284	3918221	ENSGACG00000002141
chrXVI	3924004	3931487	ENSGACG00000002144
chrXVI	3944411	3954110	ENSGACG00000002149
chrXVI	3996932	3997747	ENSGACG00000002152
chrXVI	4027610	4044964	ENSGACG00000002153
chrXVI	4037039	4037193	ENSGACG00000022410
chrXVI	4058548	4065743	ENSGACG00000002161
chrXVI	4069909	4101195	ENSGACG00000002168
chrXVI	4108199	4112993	ENSGACG00000002172
chrXVI	4113946	4121034	ENSGACG00000002186
chrXVI	4122734	4124448	ENSGACG00000002188
chrXVI	4133398	4169500	ENSGACG00000002191
chrXVI	4182370	4206299	ENSGACG00000002196
chrXVI	4216514	4218833	ENSGACG00000002200
chrXVI	4224687	4226260	ENSGACG00000002202
chrXVI	4234863	4236981	ENSGACG00000002206
chrXVI	4249200	4250141	ENSGACG00000002209
chrXVI	4252438	4253460	ENSGACG00000002211
chrXVI	4285591	4286514	ENSGACG00000002212
chrXVI	4293607	4294530	ENSGACG00000002214
chrXVI	4301585	4303257	ENSGACG00000002215
chrXVI	4428375	4457157	ENSGACG00000002216
chrXVI	4469876	4483668	ENSGACG00000002220
chrXVI	4487126	4491407	ENSGACG00000002222
chrXVI	4513912	4514785	ENSGACG00000002226
chrXVI	4525288	4525785	ENSGACG00000002227
chrXVI	4539132	4580773	ENSGACG00000002228
chrXVI	4650140	4660569	ENSGACG00000002232
chrXVI	4667418	4667523	ENSGACG00000021158
chrXVI	4679752	4681582	ENSGACG00000002238
chrXVI	4681910	4682015	ENSGACG00000021180
chrXVI	4690278	4690383	ENSGACG00000022013
chrXVI	4703392	4713584	ENSGACG00000002240
chrXVI	4733214	4733729	ENSGACG00000002251
chrXVI	4753832	4754968	ENSGACG00000002252
chrXVI	4759464	4761705	ENSGACG00000002254
chrXVI	4784787	4787328	ENSGACG00000002255
chrXVI	4814442	4815533	ENSGACG00000002259
chrXVI	4855585	4856795	ENSGACG00000002261
chrXVI	4894118	4896102	ENSGACG00000002264
chrXVI	4908425	4920547	ENSGACG00000002266
chrXVI	4963171	4986495	ENSGACG00000002269
chrXVI	5028196	5052297	ENSGACG00000002287
chrXVI	5056602	5072887	ENSGACG00000002298
chrXVI	5059773	5059847	ENSGACG00000021409
chrXVI	5076319	5105856	ENSGACG00000002303
chrXVI	5108582	5110465	ENSGACG00000002306
chrXVI	5113281	5115563	ENSGACG00000002308
chrXVI	5120895	5134417	ENSGACG00000002310
chrXVI	5142264	5223303	ENSGACG00000002314
chrXVI	5489703	5500160	ENSGACG00000002320
chrXVI	5502519	5557728	ENSGACG00000002328
chrXVI	5560990	5563128	ENSGACG00000002346
chrXVI	5563182	5567635	ENSGACG00000002348
chrXVI	5567948	5570483	ENSGACG00000002350
chrXVI	5571474	5582058	ENSGACG00000002353
chrXVI	5583120	5587136	ENSGACG00000002367
chrXVI	5588665	5590712	ENSGACG00000002376
chrXVI	5592699	5595163	ENSGACG00000002380
chrXVI	5613907	5615139	ENSGACG00000002384
chrXVI	5658213	5664937	ENSGACG00000002387
chrXVI	5678560	5705126	ENSGACG00000002393
chrXVI	5748920	5803548	ENSGACG00000002401
chrXVI	5805247	5824442	ENSGACG00000002409
chrXVI	5863099	5885871	ENSGACG00000002501
chrXVI	5906187	5912186	ENSGACG00000002506
chrXVI	5921243	5930904	ENSGACG00000002508
chrXVI	6102130	6138401	ENSGACG00000002511
chrXVI	6227325	6237454	ENSGACG00000002514
chrXVI	6238630	6245146	ENSGACG00000002534
chrXVI	6246274	6254373	ENSGACG00000002540
chrXVI	6258543	6263610	ENSGACG00000002543
chrXVI	6263725	6274109	ENSGACG00000002557
chrXVI	6275787	6277084	ENSGACG00000002567
chrXVI	6277890	6290873	ENSGACG00000002570
chrXVI	6291302	6302848	ENSGACG00000002592
chrXVI	6312131	6324093	ENSGACG00000002609
chrXVI	6335977	6337138	ENSGACG00000002627
chrXVI	6341546	6343791	ENSGACG00000002630
chrXVI	6353473	6365131	ENSGACG00000002634
chrXVI	6366318	6369775	ENSGACG00000002642
chrXVI	6370293	6371297	ENSGACG00000002645
chrXVI	6372279	6372905	ENSGACG00000002647
chrXVI	6373668	6376512	ENSGACG00000002648
chrXVI	6377374	6381824	ENSGACG00000002654
chrXVI	6381952	6408027	ENSGACG00000002657
chrXVI	6410303	6418463	ENSGACG00000002673
chrXVI	6419889	6431836	ENSGACG00000002684
chrXVI	6434483	6436016	ENSGACG00000002701
chrXVI	6436768	6447555	ENSGACG00000002705
chrXVI	6451374	6452148	ENSGACG00000002712
chrXVI	6452754	6457586	ENSGACG00000002715
chrXVI	6461647	6464880	ENSGACG00000002724
chrXVI	6464880	6466810	ENSGACG00000002733
chrXVI	6467422	6477407	ENSGACG00000002735
chrXVI	6479579	6486466	ENSGACG00000002751
chrXVI	6491791	6504029	ENSGACG00000002755
chrXVI	6506138	6516828	ENSGACG00000002758
chrXVI	6522830	6524223	ENSGACG00000002761
chrXVI	6562331	6566147	ENSGACG00000002763
chrXVI	6567566	6574287	ENSGACG00000002764
chrXVI	6578389	6579905	ENSGACG00000002766
chrXVI	6582867	6593455	ENSGACG00000002771
chrXVI	6595304	6597865	ENSGACG00000002774
chrXVI	6619211	6641786	ENSGACG00000002775
chrXVI	6644647	6652798	ENSGACG00000002780
chrXVI	6653063	6654827	ENSGACG00000002784
chrXVI	6656897	6659369	ENSGACG00000002786
chrXVI	6681332	6693816	ENSGACG00000002789
chrXVI	6695574	6697643	ENSGACG00000002796
chrXVI	6698167	6721328	ENSGACG00000002798
chrXVI	6853675	6922772	ENSGACG00000002800
chrXVI	6912926	6914676	ENSGACG00000002814
chrXVI	6930069	6931444	ENSGACG00000002817
chrXVI	6947968	6950857	ENSGACG00000002821
chrXVI	6984257	6984327	ENSGACG00000022301
chrXVI	6984494	6984573	ENSGACG00000021286
chrXVI	6987525	6989553	ENSGACG00000002825
chrXVI	6990507	6994405	ENSGACG00000002826
chrXVI	6995537	7005752	ENSGACG00000002834
chrXVI	7009355	7015136	ENSGACG00000002858
chrXVI	7017961	7022290	ENSGACG00000002866
chrXVI	7024456	7042165	ENSGACG00000002869
chrXVI	7062666	7077323	ENSGACG00000002882
chrXVI	7108006	7109040	ENSGACG00000002889
chrXVI	7166859	7188968	ENSGACG00000002891
chrXVI	7204815	7208135	ENSGACG00000002900
chrXVI	7212230	7220573	ENSGACG00000002904
chrXVI	7222380	7225324	ENSGACG00000002912
chrXVI	7225233	7226099	ENSGACG00000002917
chrXVI	7226925	7227321	ENSGACG00000002919
chrXVI	7229227	7231118	ENSGACG00000002921
chrXVI	7241447	7244001	ENSGACG00000002929
chrXVI	7245536	7266868	ENSGACG00000002932
chrXVI	7270865	7274161	ENSGACG00000002945
chrXVI	7276665	7283482	ENSGACG00000002951
chrXVI	7288619	7296357	ENSGACG00000002959
chrXVI	7297804	7302868	ENSGACG00000002966
chrXVI	7304541	7308010	ENSGACG00000002970
chrXVI	7335634	7336896	ENSGACG00000002992
chrXVI	7344359	7345435	ENSGACG00000002996
chrXVI	7348076	7349598	ENSGACG00000003001
chrXVI	7350267	7355490	ENSGACG00000003005
chrXVI	7363407	7386630	ENSGACG00000003022
chrXVI	7391481	7394255	ENSGACG00000003031
chrXVI	7394392	7411437	ENSGACG00000003038
chrXVI	7414726	7425399	ENSGACG00000003063
chrXVI	7428726	7444661	ENSGACG00000003067
chrXVI	7481758	7487170	ENSGACG00000003073
chrXVI	7494952	7496675	ENSGACG00000003076
chrXVI	7497167	7500819	ENSGACG00000003079
chrXVI	7502991	7510397	ENSGACG00000003108
chrXVI	7513309	7515102	ENSGACG00000003116
chrXVI	7517180	7522594	ENSGACG00000003127
chrXVI	7523118	7526304	ENSGACG00000003146
chrXVI	7538999	7545333	ENSGACG00000003150
chrXVI	7554674	7557824	ENSGACG00000003161
chrXVI	7562975	7572775	ENSGACG00000003166
chrXVI	7575143	7581994	ENSGACG00000003173
chrXVI	7582515	7590423	ENSGACG00000003184
chrXVI	7592068	7596271	ENSGACG00000003237
chrXVI	7597625	7601465	ENSGACG00000003240
chrXVI	7602009	7604638	ENSGACG00000003250
chrXVI	7603081	7603261	ENSGACG00000022632
chrXVI	7605371	7608835	ENSGACG00000003264
chrXVI	7609985	7624960	ENSGACG00000003276
chrXVI	7627215	7630815	ENSGACG00000003291
chrXVI	7634747	7637939	ENSGACG00000003296
chrXVI	7638888	7647844	ENSGACG00000003314
chrXVI	7649168	7661373	ENSGACG00000003318
chrXVI	7664127	7674827	ENSGACG00000003344
chrXVI	7690341	7692675	ENSGACG00000003355
chrXVI	7693804	7699682	ENSGACG00000003384
chrXVI	7707054	7709592	ENSGACG00000003391
chrXVI	7711922	7714172	ENSGACG00000003395
chrXVI	7715303	7719957	ENSGACG00000003400
chrXVI	7720531	7724761	ENSGACG00000003420
