CHROM	treeNumber	windowNumber	BIN_START	BIN_END	biggestMonoPhyletic	expected	switchesNeeded	SDRbool
chrXV	22	w21	2100000	2200000	2	15	13	False
chrXV	23	w22	2200000	2300000	3	15	12	False
chrXV	24	w23	2300000	2400000	2	15	13	False
chrXV	25	w24	2400000	2500000	3	15	12	False
chrXV	26	w25	2500000	2600000	5	15	10	False
chrXV	27	w26	2600000	2700000	3	15	12	False
chrXV	28	w27	2700000	2800000	2	15	13	False
chrXV	29	w28	2800000	2900000	4	15	11	False
chrXV	30	w29	2900000	3000000	2	15	13	False
chrXV	31	w30	3000000	3100000	3	15	12	False
chrXV	32	w31	3100000	3200000	2	15	13	False
chrXV	33	w32	3200000	3300000	3	15	12	False
chrXV	34	w33	3300000	3400000	3	15	12	False
chrXV	35	w34	3400000	3500000	4	15	11	False
chrXV	36	w35	3500000	3600000	4	15	11	False
chrXV	37	w36	3600000	3700000	2	15	13	False
chrXV	38	w37	3700000	3800000	2	15	13	False
chrXV	39	w38	3800000	3900000	5	15	10	False
chrXV	40	w39	3900000	4000000	4	15	11	False
chrXV	41	w40	4000000	4100000	2	15	13	False
chrXV	42	w41	4100000	4200000	4	15	11	False
chrXV	43	w42	4200000	4300000	3	15	12	False
chrXV	44	w43	4300000	4400000	4	15	11	False
chrXV	45	w44	4400000	4500000	3	15	12	False
chrXV	46	w45	4500000	4600000	3	15	12	False
chrXV	47	w46	4600000	4700000	3	15	12	False
chrXV	48	w47	4700000	4800000	3	15	12	False
chrXV	49	w48	4800000	4900000	3	15	12	False
chrXV	50	w49	4900000	5000000	2	15	13	False
chrXV	51	w50	5000000	5100000	4	15	11	False
chrXV	52	w51	5100000	5200000	3	15	12	False
chrXV	53	w52	5200000	5300000	6	15	9	False
chrXV	54	w53	5300000	5400000	3	15	12	False
chrXV	55	w54	5400000	5500000	3	15	12	False
chrXV	56	w55	5500000	5600000	2	15	13	False
chrXV	57	w56	5600000	5700000	2	15	13	False
chrXV	58	w57	5700000	5800000	2	15	13	False
chrXV	59	w58	5800000	5900000	4	15	11	False
chrXV	60	w59	5900000	6000000	2	15	13	False
chrXV	61	w60	6000000	6100000	3	15	12	False
chrXV	62	w61	6100000	6200000	3	15	12	False
chrXV	63	w62	6200000	6300000	3	15	12	False
chrXV	64	w63	6300000	6400000	3	15	12	False
chrXV	65	w64	6400000	6500000	3	15	12	False
chrXV	66	w65	6500000	6600000	2	15	13	False
chrXV	67	w66	6600000	6700000	4	15	11	False
chrXV	68	w67	6700000	6800000	4	15	11	False
chrXV	69	w68	6800000	6900000	2	15	13	False
chrXV	70	w69	6900000	7000000	3	15	12	False
chrXV	71	w70	7000000	7100000	2	15	13	False
chrXV	72	w71	7100000	7200000	3	15	12	False
chrXV	73	w72	7200000	7300000	2	15	13	False
chrXV	74	w73	7300000	7400000	5	15	10	False
chrXV	75	w74	7400000	7500000	2	15	13	False
chrXV	76	w75	7500000	7600000	3	15	12	False
chrXV	77	w76	7600000	7700000	3	15	12	False
chrXV	78	w77	7700000	7800000	4	15	11	False
chrXV	79	w78	7800000	7900000	3	15	12	False
chrXV	80	w79	7900000	8000000	2	15	13	False
chrXV	81	w80	8000000	8100000	5	15	10	False
chrXV	82	w81	8100000	8200000	4	15	11	False
chrXV	83	w82	8200000	8300000	3	15	12	False
chrXV	84	w83	8300000	8400000	2	15	13	False
chrXV	85	w84	8400000	8500000	4	15	11	False
chrXV	86	w85	8500000	8600000	3	15	12	False
chrXV	87	w86	8600000	8700000	2	15	13	False
chrXV	88	w87	8700000	8800000	3	15	12	False
chrXV	89	w88	8800000	8900000	2	15	13	False
chrXV	90	w89	8900000	9000000	4	15	11	False
chrXV	91	w90	9000000	9100000	3	15	12	False
chrXV	92	w91	9100000	9200000	2	15	13	False
chrXV	93	w92	9200000	9300000	4	15	11	False
chrXV	94	w93	9300000	9400000	4	15	11	False
chrXV	95	w94	9400000	9500000	3	15	12	False
chrXV	96	w95	9500000	9600000	3	15	12	False
chrXV	97	w96	9600000	9700000	2	15	13	False
chrXV	98	w97	9700000	9800000	3	15	12	False
chrXV	99	w98	9800000	9900000	3	15	12	False
chrXV	100	w99	9900000	10000000	2	15	13	False
chrXV	101	w100	10000000	10100000	3	15	12	False
chrXV	102	w101	10100000	10200000	3	15	12	False
chrXV	103	w102	10200000	10300000	2	15	13	False
chrXV	104	w103	10300000	10400000	3	15	12	False
chrXV	105	w104	10400000	10500000	2	15	13	False
chrXV	106	w105	10500000	10600000	4	15	11	False
chrXV	107	w106	10600000	10700000	3	15	12	False
chrXV	108	w107	10700000	10800000	3	15	12	False
chrXV	109	w108	10800000	10900000	4	15	11	False
chrXV	110	w109	10900000	11000000	4	15	11	False
chrXV	111	w110	11000000	11100000	2	15	13	False
chrXV	112	w111	11100000	11200000	3	15	12	False
chrXV	113	w112	11200000	11300000	2	15	13	False
chrXV	114	w113	11300000	11400000	3	15	12	False
chrXV	115	w114	11400000	11500000	3	15	12	False
chrXV	116	w115	11500000	11600000	3	15	12	False
chrXV	117	w116	11600000	11700000	5	15	10	False
chrXV	118	w117	11700000	11800000	2	15	13	False
chrXV	119	w118	11800000	11900000	3	15	12	False
chrXV	120	w119	11900000	12000000	3	15	12	False
chrXV	121	w120	12000000	12100000	3	15	12	False
chrXV	122	w121	12100000	12200000	2	15	13	False
chrXV	123	w122	12200000	12300000	3	15	12	False
chrXV	124	w123	12300000	12400000	3	15	12	False
chrXV	125	w124	12400000	12500000	3	15	12	False
chrXV	126	w125	12500000	12600000	3	15	12	False
chrXV	127	w126	12600000	12700000	3	15	12	False
chrXV	128	w127	12700000	12800000	3	15	12	False
chrXV	129	w128	12800000	12900000	2	15	13	False
chrXV	130	w129	12900000	13000000	6	15	9	False
chrXV	131	w130	13000000	13100000	4	15	11	False
chrXV	132	w131	13100000	13200000	4	15	11	False
chrXV	133	w132	13200000	13300000	2	15	13	False
chrXV	134	w133	13300000	13400000	2	15	13	False
chrXV	135	w134	13400000	13500000	2	15	13	False
chrXV	136	w135	13500000	13600000	3	15	12	False
chrXV	137	w136	13600000	13700000	3	15	12	False
chrXV	138	w137	13700000	13800000	4	15	11	False
chrXV	139	w138	13800000	13900000	4	15	11	False
chrXV	140	w139	13900000	14000000	4	15	11	False
chrXV	141	w140	14000000	14100000	4	15	11	False
chrXV	142	w141	14100000	14200000	5	15	10	False
chrXV	143	w142	14200000	14300000	2	15	13	False
chrXV	144	w143	14300000	14400000	4	15	11	False
chrXV	145	w144	14400000	14500000	4	15	11	False
chrXV	146	w145	14500000	14600000	2	15	13	False
chrXV	147	w146	14600000	14700000	3	15	12	False
chrXV	148	w147	14700000	14800000	3	15	12	False
chrXV	149	w148	14800000	14900000	3	15	12	False
chrXV	150	w149	14900000	15000000	5	15	10	False
chrXV	151	w150	15000000	15100000	3	15	12	False
chrXV	152	w151	15100000	15200000	2	15	13	False
chrXV	153	w152	15200000	15300000	4	15	11	False
chrXV	154	w153	15300000	15400000	3	15	12	False
chrXV	155	w154	15400000	15500000	4	15	11	False
chrXV	156	w155	15500000	15600000	4	15	11	False
chrXV	157	w156	15600000	15700000	4	15	11	False
chrXV	158	w157	15700000	15800000	4	15	11	False
chrXV	159	w158	15800000	15900000	3	15	12	False
chrXV	160	w159	15900000	16000000	3	15	12	False
chrXV	161	w160	16000000	16100000	3	15	12	False
chrXV	162	w161	16100000	16200000	3	15	12	False
chrXV	163	w162	16200000	16300000	4	15	11	False
chrXV	164	w163	16300000	16400000	2	15	13	False
chrXV	165	w164	16400000	16500000	3	15	12	False
chrXV	166	w165	16500000	16600000	4	15	11	False
chrXV	167	w166	16600000	16700000	3	15	12	False
chrXV	168	w167	16700000	16800000	2	15	13	False
chrXV	169	w168	16800000	16900000	3	15	12	False
chrXV	170	w169	16900000	17000000	2	15	13	False
chrXV	171	w170	17000000	17100000	2	15	13	False
chrXV	172	w171	17100000	17200000	4	15	11	False
chrXV	173	w172	17200000	17300000	3	15	12	False
chrXVI	1	w0	0	100000	4	15	11	False
chrXVI	2	w1	100000	200000	2	15	13	False
chrXVI	3	w2	200000	300000	3	15	12	False
chrXVI	4	w3	300000	400000	2	15	13	False
chrXVI	5	w4	400000	500000	2	15	13	False
chrXVI	6	w5	500000	600000	2	15	13	False
chrXVI	7	w6	600000	700000	3	15	12	False
chrXVI	8	w7	700000	800000	2	15	13	False
chrXVI	9	w8	800000	900000	3	15	12	False
chrXVI	10	w9	900000	1000000	3	15	12	False
chrXVI	11	w10	1000000	1100000	2	15	13	False
chrXVI	12	w11	1100000	1200000	3	15	12	False
chrXVI	13	w12	1200000	1300000	3	15	12	False
chrXVI	14	w13	1300000	1400000	2	15	13	False
chrXVI	15	w14	1400000	1500000	3	15	12	False
chrXVI	16	w15	1500000	1600000	2	15	13	False
chrXVI	17	w16	1600000	1700000	4	15	11	False
chrXVI	18	w17	1700000	1800000	2	15	13	False
chrXVI	19	w18	1800000	1900000	3	15	12	False
chrXVI	20	w19	1900000	2000000	3	15	12	False
chrXVI	21	w20	2000000	2100000	2	15	13	False
chrXVI	22	w21	2100000	2200000	3	15	12	False
chrXVI	23	w22	2200000	2300000	2	15	13	False
chrXVI	24	w23	2300000	2400000	3	15	12	False
chrXVI	25	w24	2400000	2500000	3	15	12	False
chrXVI	26	w25	2500000	2600000	3	15	12	False
chrXVI	27	w26	2600000	2700000	3	15	12	False
chrXVI	28	w27	2700000	2800000	2	15	13	False
chrXVI	29	w28	2800000	2900000	3	15	12	False
chrXVI	30	w29	2900000	3000000	2	15	13	False
chrXVI	31	w30	3000000	3100000	3	15	12	False
chrXVI	32	w31	3100000	3200000	3	15	12	False
chrXVI	33	w32	3200000	3300000	3	15	12	False
chrXVI	34	w33	3300000	3400000	4	15	11	False
chrXVI	35	w34	3400000	3500000	4	15	11	False
chrXVI	36	w35	3500000	3600000	3	15	12	False
chrXVI	37	w36	3600000	3700000	4	15	11	False
chrXVI	38	w37	3700000	3800000	3	15	12	False
chrXVI	39	w38	3800000	3900000	2	15	13	False
chrXVI	40	w39	3900000	4000000	2	15	13	False
chrXVI	41	w40	4000000	4100000	2	15	13	False
chrXVI	42	w41	4100000	4200000	3	15	12	False
chrXVI	43	w42	4200000	4300000	5	15	10	False
chrXVI	44	w43	4300000	4400000	2	15	13	False
chrXVI	45	w44	4400000	4500000	2	15	13	False
chrXVI	46	w45	4500000	4600000	3	15	12	False
chrXVI	47	w46	4600000	4700000	2	15	13	False
chrXVI	48	w47	4700000	4800000	2	15	13	False
chrXVI	49	w48	4800000	4900000	3	15	12	False
chrXVI	50	w49	4900000	5000000	2	15	13	False
chrXVI	51	w50	5000000	5100000	4	15	11	False
chrXVI	52	w51	5100000	5200000	2	15	13	False
chrXVI	53	w52	5200000	5300000	3	15	12	False
chrXVI	54	w53	5300000	5400000	2	15	13	False
chrXVI	55	w54	5400000	5500000	4	15	11	False
chrXVI	56	w55	5500000	5600000	2	15	13	False
chrXVI	57	w56	5600000	5700000	2	15	13	False
chrXVI	58	w57	5700000	5800000	3	15	12	False
chrXVI	59	w58	5800000	5900000	2	15	13	False
chrXVI	60	w59	5900000	6000000	4	15	11	False
chrXVI	61	w60	6000000	6100000	3	15	12	False
chrXVI	62	w61	6100000	6200000	4	15	11	False
chrXVI	63	w62	6200000	6300000	2	15	13	False
chrXVI	64	w63	6300000	6400000	2	15	13	False
chrXVI	65	w64	6400000	6500000	2	15	13	False
chrXVI	66	w65	6500000	6600000	2	15	13	False
chrXVI	67	w66	6600000	6700000	3	15	12	False
chrXVI	68	w67	6700000	6800000	2	15	13	False
chrXVI	69	w68	6800000	6900000	2	15	13	False
chrXVI	70	w69	6900000	7000000	2	15	13	False
chrXVI	71	w70	7000000	7100000	2	15	13	False
chrXVI	72	w71	7100000	7200000	4	15	11	False
chrXVI	73	w72	7200000	7300000	2	15	13	False
chrXVI	74	w73	7300000	7400000	2	15	13	False
chrXVI	75	w74	7400000	7500000	3	15	12	False
chrXVI	76	w75	7500000	7600000	2	15	13	False
chrXVI	77	w76	7600000	7700000	2	15	13	False
chrXVI	78	w77	7700000	7800000	4	15	11	False
chrXVI	79	w78	7800000	7900000	3	15	12	False
chrXVI	80	w79	7900000	8000000	2	15	13	False
chrXVI	81	w80	8000000	8100000	5	15	10	False
chrXVI	82	w81	8100000	8200000	5	15	10	False
chrXVI	83	w82	8200000	8300000	2	15	13	False
chrXVI	84	w83	8300000	8400000	3	15	12	False
chrXVI	85	w84	8400000	8500000	4	15	11	False
chrXVI	86	w85	8500000	8600000	2	15	13	False
chrXVI	87	w86	8600000	8700000	5	15	10	False
chrXVI	88	w87	8700000	8800000	3	15	12	False
chrXVI	89	w88	8800000	8900000	3	15	12	False
chrXVI	90	w89	8900000	9000000	2	15	13	False
chrXVI	91	w90	9000000	9100000	2	15	13	False
chrXVI	92	w91	9100000	9200000	3	15	12	False
chrXVI	93	w92	9200000	9300000	3	15	12	False
chrXVI	94	w93	9300000	9400000	4	15	11	False
chrXVI	95	w94	9400000	9500000	4	15	11	False
chrXVI	96	w95	9500000	9600000	3	15	12	False
chrXVI	97	w96	9600000	9700000	4	15	11	False
chrXVI	98	w97	9700000	9800000	2	15	13	False
chrXVI	99	w98	9800000	9900000	3	15	12	False
chrXVI	100	w99	9900000	10000000	4	15	11	False
chrXVI	101	w100	10000000	10100000	4	15	11	False
chrXVI	102	w101	10100000	10200000	5	15	10	False
chrXVI	103	w102	10200000	10300000	7	15	8	False
chrXVI	104	w103	10300000	10400000	2	15	13	False
chrXVI	105	w104	10400000	10500000	3	15	12	False
chrXVI	106	w105	10500000	10600000	3	15	12	False
chrXVI	107	w106	10600000	10700000	4	15	11	False
chrXVI	108	w107	10700000	10800000	3	15	12	False
chrXVI	109	w108	10800000	10900000	2	15	13	False
chrXVI	110	w109	10900000	11000000	4	15	11	False
chrXVI	111	w110	11000000	11100000	3	15	12	False
chrXVI	112	w111	11100000	11200000	4	15	11	False
chrXVI	113	w112	11200000	11300000	2	15	13	False
chrXVI	114	w113	11300000	11400000	3	15	12	False
chrXVI	115	w114	11400000	11500000	2	15	13	False
chrXVI	116	w115	11500000	11600000	2	15	13	False
chrXVI	117	w116	11600000	11700000	2	15	13	False
chrXVI	118	w117	11700000	11800000	2	15	13	False
chrXVI	119	w118	11800000	11900000	2	15	13	False
chrXVI	120	w119	11900000	12000000	4	15	11	False
chrXVI	121	w120	12000000	12100000	2	15	13	False
chrXVI	122	w121	12100000	12200000	3	15	12	False
chrXVI	123	w122	12200000	12300000	3	15	12	False
chrXVI	124	w123	12300000	12400000	4	15	11	False
chrXVI	125	w124	12400000	12500000	4	15	11	False
chrXVI	126	w125	12500000	12600000	2	15	13	False
chrXVI	127	w126	12600000	12700000	3	15	12	False
chrXVI	128	w127	12700000	12800000	4	15	11	False
chrXVI	129	w128	12800000	12900000	4	15	11	False
chrXVI	130	w129	12900000	13000000	3	15	12	False
chrXVI	131	w130	13000000	13100000	2	15	13	False
chrXVI	132	w131	13100000	13200000	3	15	12	False
chrXVI	133	w132	13200000	13300000	4	15	11	False
chrXVI	134	w133	13300000	13400000	3	15	12	False
chrXVI	135	w134	13400000	13500000	4	15	11	False
chrXVI	136	w135	13500000	13600000	7	15	8	False
chrXVI	137	w136	13600000	13700000	3	15	12	False
chrXVI	138	w137	13700000	13800000	3	15	12	False
chrXVI	139	w138	13800000	13900000	4	15	11	False
chrXVI	140	w139	13900000	14000000	4	15	11	False
chrXVI	141	w140	14000000	14100000	2	15	13	False
chrXVI	142	w141	14100000	14200000	2	15	13	False
chrXVI	143	w142	14200000	14300000	2	15	13	False
chrXVI	144	w143	14300000	14400000	4	15	11	False
chrXVI	145	w144	14400000	14500000	3	15	12	False
chrXVI	146	w145	14500000	14600000	3	15	12	False
chrXVI	147	w146	14600000	14700000	3	15	12	False
chrXVI	148	w147	14700000	14800000	2	15	13	False
chrXVI	149	w148	14800000	14900000	4	15	11	False
chrXVI	150	w149	14900000	15000000	4	15	11	False
chrXVI	151	w150	15000000	15100000	2	15	13	False
chrXVI	152	w151	15100000	15200000	3	15	12	False
chrXVI	153	w152	15200000	15300000	4	15	11	False
chrXVI	154	w153	15300000	15400000	3	15	12	False
chrXVI	155	w154	15400000	15500000	3	15	12	False
chrXVI	156	w155	15500000	15600000	3	15	12	False
chrXVI	157	w156	15600000	15700000	4	15	11	False
chrXVI	158	w157	15700000	15800000	2	15	13	False
chrXVI	159	w158	15800000	15900000	2	15	13	False
chrXVI	160	w159	15900000	16000000	2	15	13	False
chrXVI	161	w160	16000000	16100000	2	15	13	False
chrXVI	162	w161	16100000	16200000	3	15	12	False
chrXVI	163	w162	16200000	16300000	3	15	12	False
chrXVI	164	w163	16300000	16400000	3	15	12	False
chrXVI	165	w164	16400000	16500000	5	15	10	False
chrXVI	166	w165	16500000	16600000	3	15	12	False
chrXVI	167	w166	16600000	16700000	2	15	13	False
chrXVI	168	w167	16700000	16800000	3	15	12	False
chrXVI	169	w168	16800000	16900000	2	15	13	False
chrXVI	170	w169	16900000	17000000	3	15	12	False
chrXVI	171	w170	17000000	17100000	2	15	13	False
chrXVI	172	w171	17100000	17200000	2	15	13	False
chrXVI	173	w172	17200000	17300000	5	15	10	False
chrXVI	174	w173	17300000	17400000	4	15	11	False
chrXVI	175	w174	17400000	17500000	2	15	13	False
chrXVI	176	w175	17500000	17600000	3	15	12	False
chrXVI	177	w176	17600000	17700000	2	15	13	False
chrXVI	178	w177	17700000	17800000	4	15	11	False
chrXVI	179	w178	17800000	17900000	3	15	12	False
chrXVI	180	w179	17900000	18000000	3	15	12	False
chrXVI	181	w180	18000000	18100000	4	15	11	False
chrXVI	182	w181	18100000	18200000	4	15	11	False
chrXVI	183	w182	18200000	18300000	3	15	12	False
chrXVI	184	w183	18300000	18400000	2	15	13	False
chrXVI	185	w184	18400000	18500000	2	15	13	False
chrXVI	186	w185	18500000	18600000	3	15	12	False
chrXVI	187	w186	18600000	18700000	3	15	12	False
chrXVI	188	w187	18700000	18800000	2	15	13	False
chrXVI	189	w188	18800000	18900000	3	15	12	False
chrXVI	190	w189	18900000	19000000	2	15	13	False
chrXVI	191	w190	19000000	19100000	3	15	12	False
chrXVI	192	w191	19100000	19200000	2	15	13	False
chrXVI	193	w192	19200000	19300000	4	15	11	False
chrXVI	194	w193	19300000	19400000	3	15	12	False
chrXVI	195	w194	19400000	19500000	4	15	11	False
chrXVII	1	w0	0	100000	3	15	12	False
chrXVII	2	w1	100000	200000	3	15	12	False
chrXVII	3	w2	200000	300000	3	15	12	False
chrXVII	4	w3	300000	400000	3	15	12	False
chrXVII	5	w4	400000	500000	3	15	12	False
chrXVII	6	w5	500000	600000	2	15	13	False
chrXVII	7	w6	600000	700000	2	15	13	False
chrXVII	8	w7	700000	800000	3	15	12	False
chrXVII	9	w8	800000	900000	4	15	11	False
chrXVII	10	w9	900000	1000000	3	15	12	False
chrXVII	11	w10	1000000	1100000	3	15	12	False
chrXVII	12	w11	1100000	1200000	5	15	10	False
chrXVII	13	w12	1200000	1300000	4	15	11	False
chrXVII	14	w13	1300000	1400000	3	15	12	False
chrXVII	15	w14	1400000	1500000	3	15	12	False
chrXVII	16	w15	1500000	1600000	3	15	12	False
chrXVII	17	w16	1600000	1700000	2	15	13	False
chrXVII	18	w17	1700000	1800000	4	15	11	False
chrXVII	19	w18	1800000	1900000	2	15	13	False
chrXVII	20	w19	1900000	2000000	3	15	12	False
chrXVII	21	w20	2000000	2100000	3	15	12	False
chrXVII	22	w21	2100000	2200000	2	15	13	False
chrXVII	23	w22	2200000	2300000	3	15	12	False
chrXVII	24	w23	2300000	2400000	2	15	13	False
chrXVII	25	w24	2400000	2500000	3	15	12	False
chrXVII	26	w25	2500000	2600000	3	15	12	False
chrXVII	27	w26	2600000	2700000	5	15	10	False
chrXVII	28	w27	2700000	2800000	5	15	10	False
chrXVII	29	w28	2800000	2900000	3	15	12	False
chrXVII	30	w29	2900000	3000000	4	15	11	False
chrXVII	31	w30	3000000	3100000	4	15	11	False
chrXVII	32	w31	3100000	3200000	4	15	11	False
chrXVII	33	w32	3200000	3300000	2	15	13	False
chrXVII	34	w33	3300000	3400000	3	15	12	False
chrXVII	35	w34	3400000	3500000	2	15	13	False
chrXVII	36	w35	3500000	3600000	2	15	13	False
chrXVII	37	w36	3600000	3700000	3	15	12	False
chrXVII	38	w37	3700000	3800000	3	15	12	False
chrXVII	39	w38	3800000	3900000	3	15	12	False
chrXVII	40	w39	3900000	4000000	4	15	11	False
chrXVII	41	w40	4000000	4100000	3	15	12	False
chrXVII	42	w41	4100000	4200000	3	15	12	False
chrXVII	43	w42	4200000	4300000	2	15	13	False
chrXVII	44	w43	4300000	4400000	2	15	13	False
chrXVII	45	w44	4400000	4500000	3	15	12	False
chrXVII	46	w45	4500000	4600000	2	15	13	False
chrXVII	47	w46	4600000	4700000	2	15	13	False
chrXVII	48	w47	4700000	4800000	4	15	11	False
chrXVII	49	w48	4800000	4900000	4	15	11	False
chrXVII	50	w49	4900000	5000000	2	15	13	False
chrXVII	51	w50	5000000	5100000	3	15	12	False
chrXVII	52	w51	5100000	5200000	2	15	13	False
chrXVII	53	w52	5200000	5300000	4	15	11	False
chrXVII	54	w53	5300000	5400000	3	15	12	False
chrXVII	55	w54	5400000	5500000	2	15	13	False
chrXVII	56	w55	5500000	5600000	2	15	13	False
chrXVII	57	w56	5600000	5700000	4	15	11	False
chrXVII	58	w57	5700000	5800000	3	15	12	False
chrXVII	59	w58	5800000	5900000	3	15	12	False
chrXVII	60	w59	5900000	6000000	2	15	13	False
chrXVII	61	w60	6000000	6100000	3	15	12	False
chrXVII	62	w61	6100000	6200000	6	15	9	False
chrXVII	63	w62	6200000	6300000	2	15	13	False
chrXVII	64	w63	6300000	6400000	2	15	13	False
chrXVII	65	w64	6400000	6500000	2	15	13	False
chrXVII	66	w65	6500000	6600000	3	15	12	False
chrXVII	67	w66	6600000	6700000	4	15	11	False
chrXVII	68	w67	6700000	6800000	3	15	12	False
chrXVII	69	w68	6800000	6900000	2	15	13	False
chrXVII	70	w69	6900000	7000000	4	15	11	False
chrXVII	71	w70	7000000	7100000	4	15	11	False
chrXVII	72	w71	7100000	7200000	3	15	12	False
chrXVII	73	w72	7200000	7300000	3	15	12	False
chrXVII	74	w73	7300000	7400000	4	15	11	False
chrXVII	75	w74	7400000	7500000	5	15	10	False
chrXVII	76	w75	7500000	7600000	2	15	13	False
chrXVII	77	w76	7600000	7700000	2	15	13	False
chrXVII	78	w77	7700000	7800000	4	15	11	False
chrXVII	79	w78	7800000	7900000	2	15	13	False
chrXVII	80	w79	7900000	8000000	3	15	12	False
chrXVII	81	w80	8000000	8100000	2	15	13	False
chrXVII	82	w81	8100000	8200000	3	15	12	False
chrXVII	83	w82	8200000	8300000	4	15	11	False
chrXVII	84	w83	8300000	8400000	3	15	12	False
chrXVII	85	w84	8400000	8500000	2	15	13	False
chrXVII	86	w85	8500000	8600000	4	15	11	False
chrXVII	87	w86	8600000	8700000	4	15	11	False
chrXVII	88	w87	8700000	8800000	3	15	12	False
chrXVII	89	w88	8800000	8900000	4	15	11	False
chrXVII	90	w89	8900000	9000000	3	15	12	False
chrXVII	91	w90	9000000	9100000	2	15	13	False
chrXVII	92	w91	9100000	9200000	4	15	11	False
chrXVII	93	w92	9200000	9300000	3	15	12	False
chrXVII	94	w93	9300000	9400000	3	15	12	False
chrXVII	95	w94	9400000	9500000	3	15	12	False
chrXVII	96	w95	9500000	9600000	2	15	13	False
chrXVII	97	w96	9600000	9700000	2	15	13	False
chrXVII	98	w97	9700000	9800000	3	15	12	False
chrXVII	99	w98	9800000	9900000	2	15	13	False
chrXVII	100	w99	9900000	10000000	4	15	11	False
chrXVII	101	w100	10000000	10100000	6	15	9	False
chrXVII	102	w101	10100000	10200000	2	15	13	False
chrXVII	103	w102	10200000	10300000	8	15	7	False
chrXVII	104	w103	10300000	10400000	3	15	12	False
chrXVII	105	w104	10400000	10500000	3	15	12	False
chrXVII	106	w105	10500000	10600000	3	15	12	False
chrXVII	107	w106	10600000	10700000	2	15	13	False
chrXVII	108	w107	10700000	10800000	3	15	12	False
chrXVII	109	w108	10800000	10900000	4	15	11	False
chrXVII	110	w109	10900000	11000000	3	15	12	False
chrXVII	111	w110	11000000	11100000	3	15	12	False
chrXVII	112	w111	11100000	11200000	2	15	13	False
chrXVII	113	w112	11200000	11300000	2	15	13	False
chrXVII	114	w113	11300000	11400000	3	15	12	False
chrXVII	115	w114	11400000	11500000	3	15	12	False
chrXVII	116	w115	11500000	11600000	3	15	12	False
chrXVII	117	w116	11600000	11700000	2	15	13	False
chrXVII	118	w117	11700000	11800000	2	15	13	False
chrXVII	119	w118	11800000	11900000	2	15	13	False
chrXVII	120	w119	11900000	12000000	6	15	9	False
chrXVII	121	w120	12000000	12100000	3	15	12	False
chrXVII	122	w121	12100000	12200000	2	15	13	False
chrXVII	123	w122	12200000	12300000	3	15	12	False
chrXVII	124	w123	12300000	12400000	2	15	13	False
chrXVII	125	w124	12400000	12500000	5	15	10	False
chrXVII	126	w125	12500000	12600000	6	15	9	False
chrXVII	127	w126	12600000	12700000	3	15	12	False
chrXVII	128	w127	12700000	12800000	4	15	11	False
chrXVII	129	w128	12800000	12900000	3	15	12	False
chrXVII	130	w129	12900000	13000000	2	15	13	False
chrXVII	131	w130	13000000	13100000	2	15	13	False
chrXVII	132	w131	13100000	13200000	4	15	11	False
chrXVII	133	w132	13200000	13300000	3	15	12	False
chrXVII	134	w133	13300000	13400000	4	15	11	False
chrXVII	135	w134	13400000	13500000	3	15	12	False
chrXVII	136	w135	13500000	13600000	3	15	12	False
chrXVII	137	w136	13600000	13700000	5	15	10	False
chrXVII	138	w137	13700000	13800000	2	15	13	False
chrXVII	139	w138	13800000	13900000	3	15	12	False
chrXVII	140	w139	13900000	14000000	5	15	10	False
chrXVII	141	w140	14000000	14100000	5	15	10	False
chrXVII	142	w141	14100000	14200000	2	15	13	False
chrXVII	143	w142	14200000	14300000	4	15	11	False
chrXVII	144	w143	14300000	14400000	4	15	11	False
chrXVII	145	w144	14400000	14500000	2	15	13	False
chrXVII	146	w145	14500000	14600000	2	15	13	False
chrXVII	147	w146	14600000	14700000	3	15	12	False
chrXVII	148	w147	14700000	14800000	4	15	11	False
chrXVII	149	w148	14800000	14900000	2	15	13	False
chrXVII	150	w149	14900000	15000000	3	15	12	False
chrXVII	151	w150	15000000	15100000	4	15	11	False
chrXVII	152	w151	15100000	15200000	2	15	13	False
chrXVII	153	w152	15200000	15300000	4	15	11	False
chrXVII	154	w153	15300000	15400000	4	15	11	False
chrXVII	155	w154	15400000	15500000	3	15	12	False
chrXVII	156	w155	15500000	15600000	2	15	13	False
chrXVII	157	w156	15600000	15700000	3	15	12	False
chrXVII	158	w157	15700000	15800000	2	15	13	False
chrXVII	159	w158	15800000	15900000	3	15	12	False
chrXVII	160	w159	15900000	16000000	4	15	11	False
chrXVII	161	w160	16000000	16100000	3	15	12	False
chrXVII	162	w161	16100000	16200000	3	15	12	False
chrXVII	163	w162	16200000	16300000	5	15	10	False
chrXVII	164	w163	16300000	16400000	3	15	12	False
chrXVII	165	w164	16400000	16500000	5	15	10	False
chrXVII	166	w165	16500000	16600000	4	15	11	False
chrXVII	167	w166	16600000	16700000	4	15	11	False
chrXVII	168	w167	16700000	16800000	7	15	8	False
chrXVII	169	w168	16800000	16900000	6	15	9	False
chrXVII	170	w169	16900000	17000000	4	15	11	False
chrXVII	171	w170	17000000	17100000	3	15	12	False
chrXVII	172	w171	17100000	17200000	2	15	13	False
chrXVII	173	w172	17200000	17300000	2	15	13	False
chrXVII	174	w173	17300000	17400000	2	15	13	False
chrXVII	175	w174	17400000	17500000	2	15	13	False
chrXVII	176	w175	17500000	17600000	2	15	13	False
